"Card code","Scheme","Card type","Country","Gateway 1 (Transactions Count)","Gateway 2  (Transactions Count)","Gateway 3  (Transactions Count)",""
"543440","MASTERCARD","Type A","CANADA","8","5","2",""
"544067","MASTERCARD","Type A","RUSSIAN FEDERATION","8","5","2",""
"544111","MASTERCARD","Type A","EGYPT","8","5","2",""
"544649","MASTERCARD","Type A","UKRAINE","8","5","2",""
"545158","MASTERCARD","Type A","POLAND","8","5","2",""
"545899","MASTERCARD","Type A","LATVIA","8","5","2",""
"548339","MASTERCARD","Type A","GERMANY","8","5","2",""
"548835","MASTERCARD","Type A","GEORGIA","8","5","2",""
"548985","MASTERCARD","Type A","BRAZIL","8","5","2",""
"550473","MASTERCARD","Type A","TURKEY","8","5","2",""
"552239","MASTERCARD","Type A","INDONESIA","8","5","2",""
"552757","MASTERCARD","Type A","GERMANY","8","5","2",""
"553086","MASTERCARD","Type A","ITALY","8","5","2",""
"553645","MASTERCARD","Type A","BRAZIL","8","5","2",""
"554610","MASTERCARD","Type A","CHILE","8","5","2",""
"557098","MASTERCARD","Type A","UNITED KINGDOM","8","5","2",""
"557515","MASTERCARD","Type A","POLAND","8","5","2",""
"512749","MASTERCARD","Type A","ITALY","7","5","2",""
"513142","MASTERCARD","Type A","FRANCE","7","5","2",""
"513690","MASTERCARD","Type A","FRANCE","7","5","2",""
"513742","MASTERCARD","Type A","FRANCE","7","5","2",""
"517806","MASTERCARD","Type A","RUSSIAN FEDERATION","7","5","2",""
"518361","MASTERCARD","Type A","COLOMBIA","7","5","2",""
"518798","MASTERCARD","Type A","POLAND","7","5","2",""
"520019","MASTERCARD","Type A","TURKEY","7","5","2",""
"520658","MASTERCARD","Type A","BELARUS","7","5","2",""
"521840","MASTERCARD","Type A","POLAND","7","5","2",""
"524243","MASTERCARD","Type A","UNITED ARAB EMIRATES","7","5","2",""
"526419","MASTERCARD","Type A","INDIA","7","5","2",""
"526614","MASTERCARD","Type A","AUSTRIA","7","5","2",""
"526851","MASTERCARD","Type A","MALAYSIA","7","5","2",""
"528932","MASTERCARD","Type A","MALAYSIA","7","5","2",""
"528956","MASTERCARD","Type A","TURKEY","7","5","2",""
"529855","MASTERCARD","Type A","AZERBAIJAN","7","5","2",""
"530853","MASTERCARD","Type A","TURKEY","7","5","2",""
"530903","MASTERCARD","Type A","POLAND","7","5","2",""
"532651","MASTERCARD","Type A","BULGARIA","7","5","2",""
"532702","MASTERCARD","Type A","INDIA","7","5","2",""
"534148","MASTERCARD","Type A","RUSSIAN FEDERATION","7","5","2",""
"534261","MASTERCARD","Type A","TURKEY","7","5","2",""
"539034","MASTERCARD","Type A","SAUDI ARABIA","7","5","2",""
"539896","MASTERCARD","Type A","RUSSIAN FEDERATION","7","5","2",""
"539980","MASTERCARD","Type A","UNITED ARAB EMIRATES","7","5","2",""
"540608","MASTERCARD","Type A","ITALY","7","5","2",""
"540625","MASTERCARD","Type A","COLOMBIA","7","5","2",""
"540915","MASTERCARD","Type A","RUSSIAN FEDERATION","7","5","2",""
"541322","MASTERCARD","Type A","INDONESIA","7","5","2",""
"541754","MASTERCARD","Type A","RUSSIAN FEDERATION","7","5","2",""
"541859","MASTERCARD","Type A","THAILAND","7","5","2",""
"542201","MASTERCARD","Type A","MALTA","7","5","2",""
"542216","MASTERCARD","Type A","ITALY","7","5","2",""
"542380","MASTERCARD","Type A","THAILAND","7","5","2",""
"542462","MASTERCARD","Type A","TAIWAN PROVINCE OF CHINA","7","5","2",""
"542986","MASTERCARD","Type A","FINLAND","7","5","2",""
"543086","MASTERCARD","Type A","RUSSIAN FEDERATION","7","5","2",""
"544404","MASTERCARD","Type A","HUNGARY","7","5","2",""
"544438","MASTERCARD","Type A","INDIA","7","5","2",""
"544650","MASTERCARD","Type A","BELARUS","7","5","2",""
"545198","MASTERCARD","Type A","UNITED STATES","7","5","2",""
"545512","MASTERCARD","Type A","PHILIPPINES","7","5","2",""
"546882","MASTERCARD","Type A","CZECH REPUBLIC","7","5","2",""
"547642","MASTERCARD","Type A","MOLDOVA REPUBLIC OF","7","5","2",""
"548809","MASTERCARD","Type A","PHILIPPINES","7","5","2",""
"548984","MASTERCARD","Type A","BRAZIL","7","5","2",""
"552004","MASTERCARD","Type A","HONG KONG","7","5","2",""
"552060","MASTERCARD","Type A","AUSTRALIA","7","5","2",""
"552162","MASTERCARD","Type A","PANAMA","7","5","2",""
"552202","MASTERCARD","Type A","GREECE","7","5","2",""
"552229","MASTERCARD","Type A","AZERBAIJAN","7","5","2",""
"552489","MASTERCARD","Type A","CANADA","7","5","2",""
"552857","MASTERCARD","Type A","CZECH REPUBLIC","7","5","2",""
"554251","MASTERCARD","Type A","SLOVENIA","7","5","2",""
"512453","MASTERCARD","Type A","RUSSIAN FEDERATION","7","5","2",""
"513263","MASTERCARD","Type A","FRANCE","7","5","2",""
"514891","MASTERCARD","Type A","UNITED STATES","7","5","2",""
"516018","MASTERCARD","Type A","UNITED ARAB EMIRATES","7","5","2",""
"516321","MASTERCARD","Type A","AUSTRALIA","7","5","2",""
"516323","MASTERCARD","Type A","AUSTRALIA","7","5","2",""
"517654","MASTERCARD","Type A","TAIWAN PROVINCE OF CHINA","7","5","2",""
"518807","MASTERCARD","Type A","SPAIN","7","5","2",""
"518920","MASTERCARD","Type A","PUERTO RICO","7","5","2",""
"519620","MASTERCARD","Type A","INDIA","7","5","2",""
"519998","MASTERCARD","Type A","RUSSIAN FEDERATION","7","5","2",""
"520414","MASTERCARD","Type A","QATAR","7","5","2",""
"521072","MASTERCARD","Type A","LEBANON","7","5","2",""
"521943","MASTERCARD","Type A","LATVIA","7","5","2",""
"522065","MASTERCARD","Type A","ARMENIA","7","5","2",""
"524096","MASTERCARD","Type A","ALBANIA","7","5","2",""
"524114","MASTERCARD","Type A","KUWAIT","7","5","2",""
"524732","MASTERCARD","Type A","NEW ZEALAND","7","5","2",""
"525022","MASTERCARD","Type A","JAPAN","7","5","2",""
"525113","MASTERCARD","Type A","JAPAN","7","5","2",""
"525258","MASTERCARD","Type A","JAPAN","7","5","2",""
"525302","MASTERCARD","Type A","UNITED KINGDOM","7","5","2",""
"525898","MASTERCARD","Type A","CANADA","7","5","2",""
"527520","MASTERCARD","Type A","UNITED STATES","7","5","2",""
"527525","MASTERCARD","Type A","KUWAIT","7","5","2",""
"528682","MASTERCARD","Type A","UNITED KINGDOM","7","5","2",""
"529047","MASTERCARD","Type A","RUSSIAN FEDERATION","7","5","2",""
"529228","MASTERCARD","Type A","RUSSIAN FEDERATION","7","5","2",""
"531200","MASTERCARD","Type A","UNITED KINGDOM","7","5","2",""
"531247","MASTERCARD","Type A","ITALY","7","5","2",""
"531281","MASTERCARD","Type A","JAPAN","7","5","2",""
"531292","MASTERCARD","Type A","JAPAN","7","5","2",""
"531355","MASTERCARD","Type A","AUSTRALIA","7","5","2",""
"531811","MASTERCARD","Type A","LIBYAN ARAB JAMAHIRIYA","7","5","2",""
"532184","MASTERCARD","Type A","RUSSIAN FEDERATION","7","5","2",""
"532353","MASTERCARD","Type A","GERMANY","7","5","2",""
"532450","MASTERCARD","Type A","CHINA","7","5","2",""
"532657","MASTERCARD","Type A","SOUTH AFRICA","7","5","2",""
"533925","MASTERCARD","Type A","RUSSIAN FEDERATION","7","5","2",""
"534102","MASTERCARD","Type A","FRANCE","7","5","2",""
"536242","MASTERCARD","Type A","HUNGARY","7","5","2",""
"538646","MASTERCARD","Type A","AUSTRALIA","7","5","2",""
"540435","MASTERCARD","Type A","TURKEY","7","5","2",""
"540490","MASTERCARD","Type A","SWITZERLAND","7","5","2",""
"541282","MASTERCARD","Type A","SOUTH AFRICA","7","5","2",""
"541733","MASTERCARD","Type A","UKRAINE","7","5","2",""
"542509","MASTERCARD","Type A","IRELAND","7","5","2",""
"543470","MASTERCARD","Type A","UNITED KINGDOM","7","5","2",""
"544051","MASTERCARD","Type A","PORTUGAL","7","5","2",""
"544103","MASTERCARD","Type A","HONG KONG","7","5","2",""
"544904","MASTERCARD","Type A","UKRAINE","7","5","2",""
"545539","MASTERCARD","Type A","RUSSIAN FEDERATION","7","5","2",""
"545704","MASTERCARD","Type A","AZERBAIJAN","7","5","2",""
"545763","MASTERCARD","Type A","LATVIA","7","5","2",""
"546488","MASTERCARD","Type A","ROMANIA","7","5","2",""
"547051","MASTERCARD","Type A","NICARAGUA","7","5","2",""
"548323","MASTERCARD","Type A","SAUDI ARABIA","7","5","2",""
"548425","MASTERCARD","Type A","RUSSIAN FEDERATION","7","5","2",""
"549157","MASTERCARD","Type A","COLOMBIA","7","5","2",""
"550104","MASTERCARD","Type A","ARMENIA","7","5","2",""
"552002","MASTERCARD","Type A","INDONESIA","7","5","2",""
"552396","MASTERCARD","Type A","CANADA","7","5","2",""
"552415","MASTERCARD","Type A","HONG KONG","7","5","2",""
"552545","MASTERCARD","Type A","CROATIA","7","5","2",""
"554302","MASTERCARD","Type A","INDONESIA","7","5","2",""
"554999","MASTERCARD","Type A","ARGENTINA","7","5","2",""
"557379","MASTERCARD","Type A","UNITED KINGDOM","7","5","2",""
"557809","MASTERCARD","Type A","RUSSIAN FEDERATION","7","5","2",""
"557842","MASTERCARD","Type A","RUSSIAN FEDERATION","7","5","2",""
"557885","MASTERCARD","Type A","BELARUS","7","5","2",""
"510049","MASTERCARD","Type A","ISRAEL","6","4","2",""
"510094","MASTERCARD","Type A","UKRAINE","6","4","2",""
"510137","MASTERCARD","Type A","SAINT VINCENT AND THE GRENADINES","6","4","2",""
"510805","MASTERCARD","Type A","UNITED STATES","6","4","2",""
"512304","MASTERCARD","Type A","UNITED ARAB EMIRATES","6","4","2",""
"512745","MASTERCARD","Type A","MEXICO","6","4","2",""
"514884","MASTERCARD","Type A","TAIWAN PROVINCE OF CHINA","6","4","2",""
"514914","MASTERCARD","Type A","TAIWAN PROVINCE OF CHINA","6","4","2",""
"515589","MASTERCARD","Type A","UKRAINE","6","4","2",""
"515601","MASTERCARD","Type A","BRAZIL","6","4","2",""
"515878","MASTERCARD","Type A","SPAIN","6","4","2",""
"516001","MASTERCARD","Type A","FINLAND","6","4","2",""
"516320","MASTERCARD","Type A","AUSTRALIA","6","4","2",""
"517989","MASTERCARD","Type A","SOUTH AFRICA","6","4","2",""
"518759","MASTERCARD","Type A","BRAZIL","6","4","2",""
"518792","MASTERCARD","Type A","RUSSIAN FEDERATION","6","4","2",""
"518793","MASTERCARD","Type A","CROATIA","6","4","2",""
"519269","MASTERCARD","Type A","CANADA","6","4","2",""
"522005","MASTERCARD","Type A","POLAND","6","4","2",""
"524136","MASTERCARD","Type A","UNITED ARAB EMIRATES","6","4","2",""
"524931","MASTERCARD","Type A","INDIA","6","4","2",""
"525501","MASTERCARD","Type A","ITALY","6","4","2",""
"525849","MASTERCARD","Type A","GERMANY","6","4","2",""
"526768","MASTERCARD","Type A","RUSSIAN FEDERATION","6","4","2",""
"527940","MASTERCARD","Type A","JAPAN","6","4","2",""
"528390","MASTERCARD","Type A","ESTONIA","6","4","2",""
"528891","MASTERCARD","Type A","MEXICO","6","4","2",""
"529413","MASTERCARD","Type A","LATVIA","6","4","2",""
"531282","MASTERCARD","Type A","JAPAN","6","4","2",""
"532320","MASTERCARD","Type A","RUSSIAN FEDERATION","6","4","2",""
"532561","MASTERCARD","Type A","UNITED STATES","6","4","2",""
"533731","MASTERCARD","Type A","UKRAINE","6","4","2",""
"534255","MASTERCARD","Type A","LATVIA","6","4","2",""
"539701","MASTERCARD","Type A","ITALY","6","4","2",""
"540028","MASTERCARD","Type A","ITALY","6","4","2",""
"540129","MASTERCARD","Type A","TURKEY","6","4","2",""
"540186","MASTERCARD","Type A","GREECE","6","4","2",""
"540667","MASTERCARD","Type A","TURKEY","6","4","2",""
"540795","MASTERCARD","Type A","HONG KONG","6","4","2",""
"540996","MASTERCARD","Type A","NORWAY","6","4","2",""
"541142","MASTERCARD","Type A","CANADA","6","4","2",""
"541228","MASTERCARD","Type A","MALAYSIA","6","4","2",""
"542499","MASTERCARD","Type A","LATVIA","6","4","2",""
"542536","MASTERCARD","Type A","UNITED ARAB EMIRATES","6","4","2",""
"543421","MASTERCARD","Type A","COLOMBIA","6","4","2",""
"544578","MASTERCARD","Type A","BELARUS","6","4","2",""
"544682","MASTERCARD","Type A","MACEDONIA THE FORMER YUGOSLAV REPUBLIC OF","6","4","2",""
"544958","MASTERCARD","Type A","SPAIN","6","4","2",""
"545071","MASTERCARD","Type A","OMAN","6","4","2",""
"545181","MASTERCARD","Type A","RUSSIAN FEDERATION","6","4","2",""
"546689","MASTERCARD","Type A","CHILE","6","4","2",""
"547820","MASTERCARD","Type A","CROATIA","6","4","2",""
"548116","MASTERCARD","Type A","INDONESIA","6","4","2",""
"548904","MASTERCARD","Type A","SPAIN","6","4","2",""
"550466","MASTERCARD","Type A","AZERBAIJAN","6","4","2",""
"552128","MASTERCARD","Type A","BRAZIL","6","4","2",""
"427638","VISA","Type A","RUSSIAN FEDERATION","16870","3000","5000",""
"427655","VISA","Type A","RUSSIAN FEDERATION","7140","1500","3000",""
"427901","VISA","Type A","RUSSIAN FEDERATION","5605","1000","2000",""
"427683","VISA","Type A","RUSSIAN FEDERATION","4865","1000","3000",""
"430589","VISA","Type A","GREECE","4857","1000","875",""
"427601","VISA","Type A","RUSSIAN FEDERATION","4273","1500","770",""
"415481","VISA","Type A","RUSSIAN FEDERATION","4272","1300","769",""
"427938","VISA","Type A","RUSSIAN FEDERATION","3748","2249","675",""
"427640","VISA","Type A","RUSSIAN FEDERATION","3126","1876","563",""
"427684","VISA","Type A","RUSSIAN FEDERATION","2965","1779","534",""
"450903","VISA","Type A","GREECE","2755","1653","496",""
"487415","VISA","Type A","RUSSIAN FEDERATION","2575","1545","464",""
"427230","VISA","Type A","RUSSIAN FEDERATION","2479","1488","447",""
"454891","VISA","Type A","CYPRUS","2354","1413","424",""
"406001","VISA","Type A","GREECE","2313","1388","417",""
"427685","VISA","Type A","RUSSIAN FEDERATION","2111","1267","380",""
"415428","VISA","Type A","RUSSIAN FEDERATION","2048","1229","369",""
"427630","VISA","Type A","RUSSIAN FEDERATION","1950","1170","351",""
"427667","VISA","Type A","RUSSIAN FEDERATION","1936","1162","349",""
"427686","VISA","Type A","RUSSIAN FEDERATION","1682","1010","303",""
"462235","VISA","Type A","RUSSIAN FEDERATION","1672","1004","301",""
"446039","VISA","Type A","CYPRUS","1489","894","269",""
"491791","VISA","Type A","GREECE","1455","873","262",""
"451174","VISA","Type A","CYPRUS","1428","857","258",""
"440621","VISA","Type A","CYPRUS","1421","853","256",""
"425603","VISA","Type A","ROMANIA","1386","832","250",""
"427616","VISA","Type A","RUSSIAN FEDERATION","1302","782","235",""
"427688","VISA","Type A","RUSSIAN FEDERATION","1297","779","234",""
"427660","VISA","Type A","RUSSIAN FEDERATION","1182","710","213",""
"446288","VISA","Type A","CYPRUS","1132","680","204",""
"485463","VISA","Type A","RUSSIAN FEDERATION","1109","666","200",""
"427680","VISA","Type A","RUSSIAN FEDERATION","1069","642","193",""
"427650","VISA","Type A","RUSSIAN FEDERATION","1067","641","193",""
"415482","VISA","Type A","RUSSIAN FEDERATION","1062","638","192",""
"490855","VISA","Type A","RUSSIAN FEDERATION","1050","630","189",""
"498001","VISA","Type A","JAPAN","1011","607","182",""
"405784","VISA","Type A","GREECE","969","582","175",""
"427687","VISA","Type A","RUSSIAN FEDERATION","889","534","161",""
"490993","VISA","Type A","CYPRUS","882","530","159",""
"440503","VISA","Type A","RUSSIAN FEDERATION","881","529","159",""
"427644","VISA","Type A","RUSSIAN FEDERATION","877","527","158",""
"489428","VISA","Type A","CYPRUS","875","525","158",""
"414049","VISA","Type A","ROMANIA","871","523","157",""
"429769","VISA","Type A","JAPAN","871","523","157",""
"427681","VISA","Type A","RUSSIAN FEDERATION","838","503","151",""
"477926","VISA","Type A","CYPRUS","834","501","151",""
"458411","VISA","Type A","RUSSIAN FEDERATION","816","490","147",""
"477964","VISA","Type A","RUSSIAN FEDERATION","802","482","145",""
"451842","VISA","Type A","KOREA REPUBLIC OF","797","479","144",""
"479275","VISA","Type A","GREECE","774","465","140",""
"448343","VISA","Type A","RUSSIAN FEDERATION","774","465","140",""
"424732","VISA","Type A","ROMANIA","753","452","136",""
"427641","VISA","Type A","RUSSIAN FEDERATION","727","437","131",""
"490845","VISA","Type A","GREECE","723","434","131",""
"487416","VISA","Type A","RUSSIAN FEDERATION","717","431","130",""
"427649","VISA","Type A","RUSSIAN FEDERATION","713","428","129",""
"479273","VISA","Type A","GREECE","688","413","124",""
"451161","VISA","Type A","CZECH REPUBLIC","685","411","124",""
"423896","VISA","Type A","CYPRUS","682","410","123",""
"427631","VISA","Type A","RUSSIAN FEDERATION","679","408","123",""
"427606","VISA","Type A","RUSSIAN FEDERATION","676","406","122",""
"427652","VISA","Type A","RUSSIAN FEDERATION","672","404","121",""
"427670","VISA","Type A","RUSSIAN FEDERATION","646","388","117",""
"492181","VISA","Type A","UNITED KINGDOM","630","378","114",""
"440666","VISA","Type A","RUSSIAN FEDERATION","629","378","114",""
"427955","VISA","Type A","RUSSIAN FEDERATION","614","369","111",""
"427654","VISA","Type A","RUSSIAN FEDERATION","607","365","110",""
"433028","VISA","Type A","KOREA REPUBLIC OF","605","363","109",""
"427682","VISA","Type A","RUSSIAN FEDERATION","579","348","105",""
"427636","VISA","Type A","RUSSIAN FEDERATION","569","342","103",""
"479087","VISA","Type A","RUSSIAN FEDERATION","563","338","102",""
"454689","VISA","Type A","CYPRUS","552","332","100",""
"496099","VISA","Type A","GREECE","543","326","98",""
"427672","VISA","Type A","RUSSIAN FEDERATION","539","324","98",""
"419804","VISA","Type A","RUSSIAN FEDERATION","532","320","96",""
"400271","VISA","Type A","GREECE","529","318","96",""
"465887","VISA","Type A","KOREA REPUBLIC OF","510","306","92",""
"427642","VISA","Type A","RUSSIAN FEDERATION","504","303","91",""
"490220","VISA","Type A","KOREA REPUBLIC OF","498","299","90",""
"427940","VISA","Type A","RUSSIAN FEDERATION","493","296","89",""
"427645","VISA","Type A","RUSSIAN FEDERATION","491","295","89",""
"489049","VISA","Type A","RUSSIAN FEDERATION","488","293","88",""
"498005","VISA","Type A","JAPAN","482","290","87",""
"443273","VISA","Type A","RUSSIAN FEDERATION","482","290","87",""
"498003","VISA","Type A","JAPAN","477","287","86",""
"465858","VISA","Type A","UNITED KINGDOM","476","286","86",""
"465943","VISA","Type A","UNITED KINGDOM","472","284","85",""
"457973","VISA","Type A","KOREA REPUBLIC OF","456","274","83",""
"427662","VISA","Type A","RUSSIAN FEDERATION","450","270","81",""
"494041","VISA","Type A","GREECE","446","268","81",""
"498000","VISA","Type A","JAPAN","446","268","81",""
"453212","VISA","Type A","GREECE","430","258","78",""
"412487","VISA","Type A","PORTUGAL","425","255","77",""
"450634","VISA","Type A","TURKEY","423","254","77",""
"415193","VISA","Type A","CYPRUS","419","252","76",""
"427930","VISA","Type A","RUSSIAN FEDERATION","413","248","75",""
"440505","VISA","Type A","RUSSIAN FEDERATION","406","244","74",""
"479004","VISA","Type A","RUSSIAN FEDERATION","405","243","73",""
"483561","VISA","Type A","NEW ZEALAND","403","242","73",""
"447818","VISA","Type A","RUSSIAN FEDERATION","391","235","71",""
"427618","VISA","Type A","RUSSIAN FEDERATION","379","228","69",""
"425601","VISA","Type A","ROMANIA","376","226","68",""
"454360","VISA","Type A","TURKEY","375","225","68",""
"487002","VISA","Type A","BULGARIA","374","225","68",""
"402857","VISA","Type A","KOREA REPUBLIC OF","370","222","67",""
"403896","VISA","Type A","RUSSIAN FEDERATION","368","221","67",""
"427620","VISA","Type A","RUSSIAN FEDERATION","367","221","67",""
"438933","VISA","Type A","RUSSIAN FEDERATION","364","219","66",""
"465942","VISA","Type A","UNITED KINGDOM","352","212","64",""
"479769","VISA","Type A","RUSSIAN FEDERATION","352","212","64",""
"417325","VISA","Type A","CYPRUS","351","211","64",""
"458003","VISA","Type A","ISRAEL","342","206","62",""
"427664","VISA","Type A","RUSSIAN FEDERATION","336","202","61",""
"427628","VISA","Type A","RUSSIAN FEDERATION","335","201","61",""
"443913","VISA","Type A","UNITED ARAB EMIRATES","333","200","60",""
"489099","VISA","Type A","RUSSIAN FEDERATION","332","200","60",""
"427960","VISA","Type A","RUSSIAN FEDERATION","330","198","60",""
"479032","VISA","Type A","ROMANIA","326","196","59",""
"427604","VISA","Type A","RUSSIAN FEDERATION","316","190","57",""
"404807","VISA","Type A","RUSSIAN FEDERATION","311","187","56",""
"457972","VISA","Type A","KOREA REPUBLIC OF","310","186","56",""
"474205","VISA","Type A","RUSSIAN FEDERATION","306","184","56",""
"427967","VISA","Type A","RUSSIAN FEDERATION","305","183","55",""
"427676","VISA","Type A","RUSSIAN FEDERATION","299","180","54",""
"443911","VISA","Type A","UNITED ARAB EMIRATES","299","180","54",""
"453441","VISA","Type A","JAPAN","288","173","52",""
"428418","VISA","Type A","NEW ZEALAND","287","173","52",""
